,date,open,high,low,close,vol
410,2015-08-26,1657.36,1675.05,1633.46,1660.95,33226599969
411,2015-08-27,1670.44,1697.21,1670.44,1695.22,36548264407
412,2015-08-28,1698.22,1723.15,1690.41,1719.16,39788854447
413,2015-08-31,1717.25,1733.17,1706.97,1733.17,30391967447
414,2015-09-01,1728.74,1728.74,1689.36,1697.99,34408138959
415,2015-09-02,1694.75,1716.94,1687.32,1690.82,32130359306
416,2015-09-03,1698.44,1717.14,1692.41,1710.57,28714831441
417,2015-09-04,1707.45,1712.74,1691.77,1698.16,22594867129
418,2015-09-07,1696.7,1708.58,1695.63,1701.18,15677356931
419,2015-09-08,1704.46,1732.58,1704.46,1714.18,24740272103
420,2015-09-09,1721.34,1735.79,1721.34,1722.43,25665866136
421,2015-09-10,1718.13,1730.08,1710.46,1718.9,26313587477
422,2015-09-11,1719.85,1727.77,1713.05,1718.06,20355564692
423,2015-09-14,1717.82,1740.22,1716.3,1729.75,23254616054
424,2015-09-15,1728.56,1731.46,1708.46,1716.26,22870828140
425,2015-09-16,1719.94,1734.03,1717.09,1731.81,31761743733
426,2015-09-17,1731.6,1735.45,1722.44,1729.2,23027197955
427,2015-09-18,1731.07,1739.54,1703.25,1710.84,33312982298
428,2015-09-21,1713.11,1719.17,1697.4,1699.72,24417883513
429,2015-09-22,1700.55,1702.35,1656.18,1664.25,34809294933
430,2015-09-23,1664.77,1666.85,1638.21,1640.7,34893774005
431,2015-09-24,1639.96,1640.48,1611.98,1621.43,35934108194
432,2015-09-25,1623.55,1648.27,1623.55,1639.64,28866983905
433,2015-09-28,1639.79,1643.93,1614.38,1616.36,24565309868
434,2015-09-29,1612.59,1635.39,1606.83,1630.51,24978201787
435,2015-09-30,1633.58,1654.28,1633.58,1642.97,29498477301
436,2015-10-01,1646.22,1649.52,1616.87,1626.97,28123517312
437,2015-10-02,1627.38,1630.75,1603.48,1612.56,25808649289
438,2015-10-05,1618.14,1654.73,1618.14,1652.47,31964330042
439,2015-10-06,1653.03,1670.69,1649.61,1670.69,31262998864
440,2015-10-07,1674.12,1679.49,1656.41,1679.49,45806350106
441,2015-10-08,1675.12,1691.82,1660.37,1689.32,45815083216
442,2015-10-09,1695.42,1734.74,1694.49,1728.44,59473358331
443,2015-10-12,1728.53,1739.19,1699.75,1710.6,39708317518
444,2015-10-13,1705.48,1720.81,1697.55,1720.81,28711587828
445,2015-10-14,1715.76,1731.53,1704.27,1723.01,31761495366
446,2015-10-15,1723.56,1746.67,1723.56,1731.91,35430022350
447,2015-10-16,1741.91,1746.02,1715.01,1717.0,36611957731
448,2015-10-19,1716.94,1722.47,1702.4,1716.08,31353900203
449,2015-10-20,1716.04,1722.62,1702.42,1722.62,34615935057
450,2015-10-21,1720.25,1722.89,1702.23,1709.94,32619973850
451,2015-10-22,1709.29,1718.65,1702.66,1712.1,27704269672
452,2015-10-23,1718.03,1734.92,1710.6,1725.45,37253440247
453,2015-10-26,1727.23,1731.57,1696.83,1712.13,38058579778
454,2015-10-27,1711.36,1725.89,1692.29,1725.89,37263573522
455,2015-10-28,1724.21,1727.39,1708.4,1726.61,34408752591
456,2015-10-29,1725.75,1727.29,1707.14,1708.6,29451902808
457,2015-10-30,1708.72,1723.04,1699.28,1711.53,26566212454
458,2015-11-02,1710.18,1737.14,1701.25,1735.75,27528642884
459,2015-11-03,1735.81,1766.85,1734.33,1763.6,38616091650
460,2015-11-05,1765.03,1784.36,1762.16,1766.28,39011014458
461,2015-11-06,1767.86,1778.1,1746.31,1754.36,32548113463
462,2015-11-09,1756.76,1763.52,1742.58,1751.44,24346689110
463,2015-11-10,1748.94,1754.57,1734.38,1746.94,24785834899
464,2015-11-11,1746.56,1755.87,1733.79,1740.56,27352629549
465,2015-11-12,1738.68,1750.65,1732.51,1739.96,28871426903
466,2015-11-13,1736.77,1744.09,1723.63,1728.17,30416876242
467,2015-11-16,1727.75,1751.66,1726.87,1739.8,30250393068
468,2015-11-17,1743.81,1792.79,1743.81,1787.23,51356679699
469,2015-11-18,1788.8,1820.34,1785.11,1810.48,44452288316
470,2015-11-19,1813.8,1842.11,1805.45,1811.2,54358055063
471,2015-11-20,1807.2,1831.69,1798.02,1826.72,34544521129
472,2015-11-23,1823.22,1868.66,1811.85,1868.07,47433558589
473,2015-11-24,1867.57,1873.53,1798.78,1810.05,54471301838
474,2015-11-25,1814.08,1837.02,1808.91,1833.53,36048441250
475,2015-11-26,1835.33,1850.37,1816.61,1828.3,28497751669
476,2015-11-27,1826.4,1826.4,1790.94,1795.7,30879408712
477,2015-11-30,1792.54,1807.54,1771.05,1771.05,35061389980
478,2015-12-01,1778.05,1785.29,1763.05,1772.97,30147725961
479,2015-12-02,1775.12,1793.25,1760.74,1770.13,28668714824
480,2015-12-03,1767.87,1792.34,1764.96,1787.23,31739618819
481,2015-12-04,1786.64,1798.81,1741.94,1755.22,38557264636
482,2015-12-07,1756.38,1767.34,1735.09,1741.14,31536716363
483,2015-12-08,1738.88,1741.79,1712.9,1718.77,40266957457
484,2015-12-09,1722.2,1740.47,1720.4,1733.09,33971507366
485,2015-12-10,1731.64,1747.55,1723.36,1732.89,30034822699
486,2015-12-11,1731.77,1732.71,1711.82,1720.31,27222724797
487,2015-12-14,1716.5,1721.48,1698.93,1708.7,36354674094
488,2015-12-15,1713.97,1749.52,1713.89,1742.46,35264056024
489,2015-12-16,1744.35,1759.09,1744.31,1754.71,27528361110
490,2015-12-17,1757.25,1786.11,1754.85,1780.97,41887265524
491,2015-12-18,1775.55,1775.55,1719.16,1719.16,39747431372
492,2015-12-21,1720.39,1737.07,1710.41,1716.91,27784033639
493,2015-12-22,1717.06,1729.07,1715.03,1723.35,20336931490
494,2015-12-23,1719.97,1747.85,1719.97,1747.85,27157609995
495,2015-12-24,1753.47,1757.5,1738.72,1742.71,23442337367
496,2015-12-25,1744.14,1745.96,1728.27,1734.21,10322254757
497,2015-12-28,1733.85,1736.15,1722.97,1731.2,12979267170
498,2015-12-29,1729.75,1763.38,1727.08,1763.38,22416969693
499,2015-12-30,1762.14,1770.69,1751.39,1761.36,24135459615
500,2016-01-04,1762.2,1762.27,1731.62,1734.56,15184059638
501,2016-01-05,1733.67,1754.33,1731.86,1754.13,18096848155
502,2016-01-06,1753.96,1758.76,1738.84,1748.57,15863769598
503,2016-01-11,1712.79,1713.17,1681.65,1682.54,31299887238
504,2016-01-12,1671.3,1705.13,1660.17,1690.3,32959612040
505,2016-01-13,1696.53,1708.97,1682.39,1684.78,27040723765
506,2016-01-14,1678.5,1685.62,1658.84,1680.77,31609765726
507,2016-01-15,1676.98,1686.85,1597.87,1608.36,50283185458
508,2016-01-18,1601.53,1631.42,1583.04,1622.43,32366912468
509,2016-01-19,1635.36,1674.98,1635.21,1645.56,37157904981
510,2016-01-20,1630.16,1632.82,1601.73,1630.39,39821132337
511,2016-01-21,1634.27,1684.03,1634.27,1677.19,43326301552
512,2016-01-22,1699.26,1730.14,1682.92,1717.98,60488647098
513,2016-01-25,1725.91,1725.91,1700.36,1716.56,34894234976
514,2016-01-26,1696.54,1719.09,1695.91,1705.01,34002423384
515,2016-01-27,1709.53,1747.57,1708.21,1747.57,37416392162
516,2016-01-28,1746.23,1771.93,1739.85,1771.93,49890474263
517,2016-01-29,1775.89,1788.08,1758.6,1784.92,49773127194
518,2016-02-01,1782.55,1784.96,1760.41,1773.21,31043356045
519,2016-02-02,1766.46,1785.75,1749.9,1758.26,38671518377
520,2016-02-03,1748.69,1766.27,1744.81,1746.35,31399278725
521,2016-02-04,1776.22,1792.48,1770.72,1787.93,44900362749
522,2016-02-05,1783.07,1796.48,1772.27,1780.59,28320335549
523,2016-02-08,1779.62,1784.56,1737.06,1744.27,33814129704
524,2016-02-09,1737.71,1752.89,1715.03,1723.36,37373681578
525,2016-02-10,1715.9,1740.71,1710.34,1730.83,32150971589
526,2016-02-11,1726.71,1726.71,1688.13,1711.58,39462082110
527,2016-02-12,1721.81,1733.66,1716.34,1726.04,29057999447
528,2016-02-15,1733.29,1746.36,1726.2,1738.54,24247759999
529,2016-02-16,1746.22,1758.17,1741.99,1753.86,34532761465
530,2016-02-17,1753.42,1776.83,1750.06,1770.31,34413040963
531,2016-02-18,1775.21,1807.32,1775.21,1807.21,41792675530
532,2016-02-19,1796.43,1796.43,1778.96,1793.37,39618767600
533,2016-02-20,1793.48,1798.71,1786.94,1790.17,5612703764
534,2016-02-22,1794.54,1825.0,1793.03,1822.38,20518229824
535,2016-02-24,1811.08,1812.94,1784.54,1797.27,31529049244
536,2016-02-25,1802.37,1819.19,1777.7,1803.89,36117737702
537,2016-02-26,1815.99,1831.7,1811.66,1816.73,42036927929
538,2016-02-29,1811.53,1841.56,1798.51,1840.17,37246813480
539,2016-03-01,1841.43,1851.88,1838.41,1844.17,34696163781
540,2016-03-02,1853.32,1856.08,1826.41,1832.84,31781946857
541,2016-03-03,1836.81,1863.95,1836.73,1858.69,35548516895
542,2016-03-04,1863.15,1878.29,1853.81,1878.29,32995033341
543,2016-03-07,1883.38,1909.57,1883.38,1909.57,29139566559
544,2016-03-09,1899.19,1906.99,1875.52,1883.0,35945669833
545,2016-03-10,1885.97,1896.05,1875.62,1884.63,36327060323
546,2016-03-11,1886.85,1888.77,1868.22,1876.54,32491751021
547,2016-03-14,1877.23,1880.41,1857.19,1865.31,29994346619
548,2016-03-15,1871.79,1879.0,1851.49,1855.06,53967177166
549,2016-03-16,1858.01,1871.2,1852.92,1871.2,29604448507
550,2016-03-17,1876.61,1900.12,1874.39,1890.79,48983666812
551,2016-03-18,1892.81,1923.5,1885.15,1914.02,56516056966
552,2016-03-21,1905.96,1906.34,1886.76,1904.5,42918378307
553,2016-03-22,1905.76,1916.27,1888.59,1901.29,41881804370
554,2016-03-23,1900.09,1906.38,1869.32,1879.89,37273500027
555,2016-03-24,1872.88,1875.27,1857.27,1866.67,31754146564
556,2016-03-25,1869.6,1879.79,1865.37,1866.23,10495346205
557,2016-03-28,1871.93,1879.47,1844.73,1849.31,18025489148
558,2016-03-29,1849.11,1850.93,1825.99,1845.2,31387821379
559,2016-03-30,1853.35,1876.32,1847.78,1868.1,33986198968
560,2016-03-31,1865.1,1876.55,1851.35,1871.15,44118410890
561,2016-04-01,1860.53,1861.49,1833.61,1856.77,41665690395
562,2016-04-04,1858.06,1876.08,1853.54,1866.64,32976012675
563,2016-04-05,1859.51,1861.39,1847.62,1857.09,31049832547
564,2016-04-06,1863.67,1867.96,1850.83,1860.17,30594075373
565,2016-04-07,1865.97,1872.51,1848.19,1858.85,30873260816
566,2016-04-08,1860.93,1879.64,1857.44,1877.27,36347673679
567,2016-04-11,1875.74,1907.5,1872.5,1906.9,46344290299
568,2016-04-12,1907.56,1910.59,1889.02,1899.26,43895276713
569,2016-04-13,1903.47,1944.32,1903.47,1932.8,50376841555
570,2016-04-14,1929.87,1948.84,1902.64,1915.85,45684918967
571,2016-04-15,1914.19,1918.35,1899.29,1907.78,29906173108
572,2016-04-18,1886.43,1896.36,1867.61,1892.64,41215654752
573,2016-04-19,1895.28,1930.23,1892.96,1930.14,57935571918
574,2016-04-20,1923.94,1961.6,1922.41,1960.18,56601954574
575,2016-04-21,1971.75,1976.69,1931.7,1950.08,58558403755
576,2016-04-22,1952.33,1967.26,1936.72,1967.26,44800776243
577,2016-04-25,1962.67,1963.96,1944.94,1955.47,36733326410
578,2016-04-26,1953.86,1956.54,1931.08,1946.55,37902335589
579,2016-04-27,1951.51,1954.93,1921.65,1934.77,37776847358
580,2016-04-28,1936.05,1969.89,1925.27,1969.89,41082246545
581,2016-04-29,1970.46,1974.42,1941.25,1953.05,49858365235
582,2016-05-04,1932.92,1957.18,1901.85,1925.58,45612346053
583,2016-05-05,1924.28,1924.28,1902.66,1906.48,31411717681
584,2016-05-06,1905.15,1906.34,1889.96,1901.56,28933911060
585,2016-05-10,1896.02,1909.97,1874.5,1885.34,31702511351
586,2016-05-11,1890.09,1916.34,1885.67,1909.05,34618149239
587,2016-05-12,1912.43,1922.51,1900.08,1901.9,33771834752
588,2016-05-13,1901.51,1907.19,1881.41,1907.19,30501360410
589,2016-05-16,1912.16,1939.22,1909.18,1915.33,31515056563
590,2016-05-17,1913.25,1915.19,1876.69,1909.0,36875661739
591,2016-05-18,1907.15,1921.21,1899.12,1917.24,28189783244
592,2016-05-19,1907.71,1913.7,1891.52,1891.52,38788677748
593,2016-05-20,1901.27,1903.58,1882.16,1891.33,30714922273
594,2016-05-23,1889.11,1889.11,1861.64,1868.43,25568034570
595,2016-05-24,1868.7,1887.48,1868.7,1884.12,24437513155
596,2016-05-25,1889.42,1910.7,1889.42,1898.75,36365333613
597,2016-05-26,1905.81,1931.78,1895.63,1914.31,41396804389
598,2016-05-27,1913.18,1930.8,1910.11,1927.58,30286290701
599,2016-05-30,1931.07,1938.14,1918.76,1935.54,15057719019
600,2016-05-31,1938.03,1939.84,1899.01,1899.01,48375486498
601,2016-06-01,1899.14,1906.86,1888.88,1893.18,33213115681
602,2016-06-02,1895.27,1898.9,1876.58,1890.78,28496532926
603,2016-06-03,1896.95,1913.74,1877.89,1886.84,31785366518
604,2016-06-06,1893.05,1920.91,1893.05,1915.54,29453503695
605,2016-06-07,1917.21,1954.49,1914.56,1951.26,39892902713
606,2016-06-08,1953.75,1960.75,1937.62,1951.55,37792811443
607,2016-06-09,1951.8,1952.42,1927.72,1934.92,29665492694
608,2016-06-10,1926.91,1930.26,1903.61,1903.61,28777726521
609,2016-06-14,1901.68,1903.54,1875.27,1885.92,40744702428
610,2016-06-15,1883.94,1898.31,1880.55,1889.75,37845672069
611,2016-06-16,1884.22,1884.91,1853.36,1869.78,32471422864
612,2016-06-17,1875.96,1896.28,1871.88,1877.07,32165919231
613,2016-06-20,1891.93,1906.46,1891.0,1902.7,23905965961
614,2016-06-21,1902.44,1910.25,1884.64,1904.02,25623356487
615,2016-06-22,1908.06,1912.96,1892.16,1896.7,21610632336
616,2016-06-23,1894.16,1919.27,1883.18,1919.27,25896840624
617,2016-06-24,1861.31,1884.94,1846.91,1884.41,42616365043
618,2016-06-27,1883.76,1887.75,1841.73,1841.73,35117877018
619,2016-06-28,1850.75,1863.53,1844.8,1857.23,29870702867
620,2016-06-29,1862.25,1888.15,1862.25,1888.15,25498709169
621,2016-06-30,1886.47,1897.36,1879.33,1891.09,27812443502
622,2016-07-01,1891.03,1900.41,1880.63,1896.62,21687427919
623,2016-07-04,1899.89,1913.48,1896.4,1907.48,21216107420
624,2016-07-05,1904.03,1904.06,1887.05,1895.64,20236309790
625,2016-07-06,1892.26,1896.71,1871.47,1879.42,26739811593
626,2016-07-07,1887.12,1901.57,1878.47,1882.41,31628682372
627,2016-07-08,1873.49,1896.82,1860.55,1894.35,35441247831
628,2016-07-11,1891.05,1914.31,1887.1,1913.12,28424172954
629,2016-07-12,1913.84,1942.69,1911.91,1938.36,33035090032
630,2016-07-13,1937.35,1945.76,1928.5,1935.88,38363975761
631,2016-07-14,1936.95,1944.85,1921.75,1942.46,32624830442
632,2016-07-15,1931.66,1943.63,1928.57,1940.85,36466881812
633,2016-07-18,1936.51,1948.54,1920.18,1936.07,30425666764
634,2016-07-19,1919.73,1929.11,1903.1,1915.89,32775563013
635,2016-07-20,1915.49,1921.23,1896.0,1915.09,27902451635
636,2016-07-21,1920.01,1930.79,1911.87,1927.7,18906372937
637,2016-07-22,1923.8,1933.76,1922.85,1926.9,17663520714
638,2016-07-25,1929.93,1942.98,1922.22,1931.78,27254066779
639,2016-07-26,1932.54,1940.26,1917.96,1938.52,30456088568
640,2016-07-27,1938.26,1941.15,1928.32,1938.65,27938465894
641,2016-07-28,1938.01,1959.86,1932.63,1954.45,26728191998
642,2016-07-29,1952.82,1955.07,1939.28,1944.62,30860260699
643,2016-08-01,1950.49,1964.27,1941.58,1947.36,24577652412
644,2016-08-02,1946.31,1946.65,1908.89,1912.69,28399165388
645,2016-08-03,1913.14,1922.86,1902.74,1919.15,23233306954
646,2016-08-04,1924.97,1945.14,1924.97,1944.94,24129989572
647,2016-08-05,1945.93,1952.35,1931.01,1944.31,21406486898
648,2016-08-08,1948.51,1956.99,1947.22,1956.99,20113294541
649,2016-08-09,1954.05,1964.58,1948.89,1956.42,22801536967
650,2016-08-10,1956.33,1959.99,1940.63,1942.67,21488774846
651,2016-08-11,1941.32,1952.18,1933.27,1952.18,21909224810
652,2016-08-12,1955.16,1968.18,1952.56,1967.18,23361605096
653,2016-08-15,1969.96,1983.1,1964.84,1977.28,24312001591
654,2016-08-16,1977.76,1994.33,1967.37,1975.8,28709861841
655,2016-08-17,1971.49,1973.02,1959.44,1969.19,25229268898
656,2016-08-18,1971.26,1976.71,1961.35,1970.07,25565625859
657,2016-08-19,1972.89,1974.4,1959.72,1959.72,19768199622
658,2016-08-22,1956.46,1979.09,1948.35,1979.09,20450956430
659,2016-08-23,1976.07,1992.55,1973.43,1989.51,23113177117
660,2016-08-24,1988.08,1989.43,1974.89,1983.59,20927683750
661,2016-08-25,1983.22,1987.35,1969.53,1985.56,30205974337
662,2016-08-26,1984.68,1997.1,1976.87,1993.35,30444029753
663,2016-08-29,1985.99,1986.72,1970.53,1986.72,19262464914
664,2016-08-30,1989.03,1999.14,1983.84,1985.69,22499082585
665,2016-08-31,1985.84,1988.56,1966.88,1971.59,20847871121
666,2016-09-01,1976.26,1982.26,1969.48,1976.91,22144993785
667,2016-09-02,1978.16,2006.25,1976.62,2003.77,27771307189
668,2016-09-05,2008.69,2019.65,2005.42,2017.38,26492309941
669,2016-09-06,2020.77,2040.42,2017.5,2039.53,33030717982
670,2016-09-07,2042.21,2060.03,2042.12,2053.75,39263204255
671,2016-09-08,2058.73,2063.13,2041.01,2050.77,30940002754
672,2016-09-09,2044.93,2045.04,2028.25,2028.25,22587475419
673,2016-09-12,2017.08,2021.58,2004.43,2019.9,30435978233
674,2016-09-13,2020.6,2026.57,2001.34,2004.5,21810151968
675,2016-09-14,2003.74,2010.47,1995.7,2004.48,23750715488
676,2016-09-15,2003.2,2004.65,1982.95,1996.58,28369697323
677,2016-09-16,1998.14,2004.37,1967.31,1981.96,32725452545
678,2016-09-19,1984.46,1993.49,1981.39,1986.97,23509153108
679,2016-09-20,1984.97,1991.85,1969.41,1991.78,22024871194
680,2016-09-21,1995.13,2004.1,1988.64,1997.67,23034912380
681,2016-09-22,2007.12,2025.3,2001.07,2025.3,31315037464
682,2016-09-23,2022.28,2022.28,1995.14,2011.83,26324790043
683,2016-09-26,2003.48,2007.25,1993.33,1997.94,23793104426
684,2016-09-27,1999.93,1999.93,1975.52,1975.52,24694472846
685,2016-09-28,1977.35,1993.93,1975.84,1980.68,22889123570
686,2016-09-29,1996.99,2006.59,1994.88,1996.12,24935420420
687,2016-09-30,1986.08,1988.39,1975.23,1978.0,28491525257
688,2016-10-03,1981.02,1993.55,1975.74,1986.8,24659115357
689,2016-10-04,1987.61,1989.32,1975.96,1985.02,22939397746
690,2016-10-05,1985.05,1985.05,1962.14,1975.85,25902947212
691,2016-10-06,1975.26,1983.88,1967.75,1983.88,21211360146
692,2016-10-07,1985.04,1993.65,1974.89,1980.02,26582545057
693,2016-10-10,1981.11,2002.53,1977.43,2001.1,26690325827
694,2016-10-11,2000.46,2006.66,1995.93,2001.42,26822042306
695,2016-10-12,1999.6,2005.17,1986.7,1993.35,25187554322
696,2016-10-13,1987.84,1989.93,1970.86,1976.37,25155937370
697,2016-10-14,1976.34,1978.96,1962.35,1966.39,19808342681
698,2016-10-17,1964.66,1965.83,1954.81,1956.95,22692697600
699,2016-10-18,1958.28,1974.01,1958.28,1969.11,20980144729
700,2016-10-19,1971.9,1973.24,1961.39,1967.5,18092691005
701,2016-10-20,1967.52,1968.11,1956.61,1957.09,19181565453
702,2016-10-21,1957.63,1960.56,1946.78,1957.7,17455056869
703,2016-10-24,1960.97,1970.36,1957.65,1962.79,21496951683
704,2016-10-25,1965.63,1987.07,1962.24,1977.19,25551133600
705,2016-10-26,1975.36,1979.42,1967.87,1974.81,20519141060
706,2016-10-27,1975.16,1986.53,1973.27,1979.8,22362176705
707,2016-10-28,1979.87,1982.51,1975.48,1981.76,17498687429
708,2016-10-31,1983.58,1992.48,1976.29,1989.64,27818775360
709,2016-11-01,1991.7,2003.14,1991.7,1996.87,33035003519
710,2016-11-02,1989.17,1990.22,1966.35,1968.77,37096313710
711,2016-11-03,1970.97,1971.55,1957.53,1962.71,25324583479
712,2016-11-07,1964.59,1970.61,1952.69,1952.69,28632761269
713,2016-11-08,1959.79,1973.07,1959.79,1967.93,24479277446
714,2016-11-09,1941.89,2011.81,1939.66,2011.58,52718306058
715,2016-11-10,2017.69,2076.44,2016.96,2044.03,68230344176
716,2016-11-11,2046.53,2054.42,2031.92,2031.92,44464401393
717,2016-11-14,2034.97,2047.03,2017.22,2021.99,33026751983
718,2016-11-15,2025.01,2032.04,2009.34,2017.06,31823349530
719,2016-11-16,2024.71,2049.01,2022.89,2028.92,31623752273
720,2016-11-17,2029.85,2045.65,2029.3,2042.76,29562618941
721,2016-11-18,2042.23,2048.19,2036.29,2038.29,21163067302
722,2016-11-21,2044.2,2059.67,2044.2,2058.77,24992942683
723,2016-11-22,2062.98,2074.89,2057.7,2066.18,33323943261
724,2016-11-23,2069.18,2085.75,2068.61,2085.75,25786548554
725,2016-11-24,2086.56,2107.96,2086.56,2102.97,31605231600
726,2016-11-25,2101.47,2106.6,2088.4,2098.15,30965318360
727,2016-11-28,2098.33,2104.34,2086.36,2094.65,27396639204
728,2016-11-29,2092.13,2098.0,2082.71,2086.84,32499526774
729,2016-11-30,2087.81,2116.38,2085.84,2104.91,51771773065
730,2016-12-01,2110.69,2128.7,2110.69,2121.87,40906963718
731,2016-12-02,2121.12,2137.82,2114.91,2128.99,33619258981
732,2016-12-05,2126.93,2163.39,2126.93,2158.33,36015612471
733,2016-12-06,2159.25,2177.94,2151.07,2152.35,38483809392
734,2016-12-07,2154.02,2165.21,2148.54,2160.51,28719314262
735,2016-12-08,2168.4,2207.02,2167.93,2207.02,56852647164
736,2016-12-09,2211.29,2220.01,2197.49,2208.53,45346090354
737,2016-12-12,2219.13,2242.17,2210.06,2226.89,69318246274
738,2016-12-13,2225.74,2247.02,2216.95,2247.02,37702642913
739,2016-12-14,2248.22,2258.1,2215.11,2229.05,43639101604
740,2016-12-15,2217.16,2240.14,2202.35,2237.23,60298154551
741,2016-12-16,2239.08,2251.23,2229.3,2231.41,43502469945
742,2016-12-19,2233.99,2235.12,2215.69,2215.69,27257034576
743,2016-12-20,2215.31,2233.84,2207.39,2226.36,28490616452
744,2016-12-21,2227.31,2237.6,2210.73,2212.33,40851561669
745,2016-12-22,2203.8,2203.8,2172.37,2174.64,37392540000
746,2016-12-23,2173.62,2188.99,2159.51,2173.18,26343178496
747,2016-12-26,2172.86,2186.02,2172.26,2177.86,12076042590
748,2016-12-27,2173.8,2190.91,2173.8,2189.43,14891010028
749,2016-12-28,2191.17,2201.21,2182.98,2182.98,23747491439
750,2016-12-29,2182.3,2210.49,2169.43,2206.33,26111105459
751,2016-12-30,2206.04,2232.72,2206.04,2232.72,24039971296
752,2017-01-03,2240.28,2293.99,2240.25,2285.43,35361476775
753,2017-01-04,2284.61,2284.61,2251.75,2263.9,25110003543
754,2017-01-05,2265.72,2270.94,2213.45,2220.35,27415124274
755,2017-01-06,2221.36,2230.41,2195.44,2213.93,20165327203
756,2017-01-09,2217.74,2227.88,2201.6,2211.25,22482015752
757,2017-01-10,2209.53,2237.88,2205.87,2237.49,36020856703
758,2017-01-11,2233.62,2239.87,2211.16,2218.61,36461564415
759,2017-01-12,2224.02,2228.55,2205.55,2212.0,37721551173
760,2017-01-13,2214.24,2217.47,2173.39,2195.19,42466050989
761,2017-01-16,2195.67,2202.39,2180.78,2189.07,23936262365
762,2017-01-17,2189.95,2195.36,2167.88,2178.73,28139377671
763,2017-01-18,2180.64,2190.0,2165.32,2170.09,30577942830
764,2017-01-19,2171.45,2178.22,2151.43,2162.25,37111133409
765,2017-01-20,2162.71,2165.88,2147.19,2159.96,31573243736
766,2017-01-23,2160.13,2160.13,2136.35,2146.09,26168520190
767,2017-01-24,2147.51,2174.59,2147.51,2174.59,32590542917
768,2017-01-25,2175.4,2178.92,2163.55,2176.0,31668116818
769,2017-01-26,2179.34,2230.77,2179.34,2229.2,43653193710
770,2017-01-27,2226.87,2266.05,2219.67,2266.05,49995044331
771,2017-01-30,2263.63,2263.63,2231.4,2234.14,30963964593
772,2017-01-31,2233.66,2240.57,2215.79,2217.39,31932165591
773,2017-02-01,2219.19,2231.68,2214.0,2231.68,28946938830
774,2017-02-02,2231.66,2236.8,2210.14,2217.56,32135487325
775,2017-02-03,2219.49,2228.05,2213.22,2226.61,29165706425
776,2017-02-06,2228.85,2230.86,2202.2,2210.51,28053268013
777,2017-02-07,2210.87,2218.77,2201.22,2218.77,24378965516
778,2017-02-08,2215.34,2217.37,2180.21,2189.61,36147621890
779,2017-02-09,2192.24,2196.08,2160.42,2173.98,37686993129
780,2017-02-10,2176.79,2182.18,2156.81,2162.19,30307097937
781,2017-02-13,2165.12,2174.73,2150.52,2161.49,30244774907
782,2017-02-14,2162.13,2162.13,2135.01,2141.5,29242797430
783,2017-02-15,2140.2,2156.36,2109.93,2137.08,39741338423
784,2017-02-16,2138.7,2148.48,2127.04,2148.48,28986630294
785,2017-02-17,2148.58,2148.84,2125.45,2128.21,30610671678
786,2017-02-20,2132.47,2136.8,2113.03,2119.09,25017968927
787,2017-02-21,2118.85,2135.97,2111.55,2127.72,25802257924
788,2017-02-22,2128.98,2130.74,2094.85,2106.3,31743152868
789,2017-02-24,2106.96,2106.96,2081.35,2093.09,24698036843
790,2017-02-27,2095.51,2097.2,2054.93,2056.46,33521701224
791,2017-02-28,2057.74,2057.77,2027.05,2035.77,54934965325
792,2017-03-01,2034.28,2063.67,2030.49,2059.87,35156360450
793,2017-03-02,2062.61,2076.71,2044.25,2049.0,39659486462
794,2017-03-03,2046.61,2056.89,2032.27,2056.89,31462614291
795,2017-03-06,2056.63,2071.69,2045.28,2047.42,26840317666
796,2017-03-07,2047.59,2048.98,2009.0,2024.84,34600927950
797,2017-03-09,2010.85,2020.04,1971.73,1974.24,56369667357
798,2017-03-10,1977.75,1989.06,1965.23,1973.96,38834557616
799,2017-03-13,1972.66,2001.71,1968.61,2000.14,27317778869
800,2017-03-14,2001.4,2018.42,1990.55,2001.25,33708845678
801,2017-03-15,2003.09,2018.39,1989.12,1992.59,28134110175
802,2017-03-16,2001.82,2021.05,1998.24,2014.37,49622252909
803,2017-03-17,2015.59,2045.85,2013.82,2036.96,37994492800
804,2017-03-20,2038.99,2051.5,2024.85,2042.72,30739790860
805,2017-03-21,2045.19,2067.4,2040.55,2048.07,34653523262
806,2017-03-22,2042.65,2061.53,2030.55,2061.53,37041863228
807,2017-03-23,2065.37,2072.91,2040.18,2051.04,32278458613
808,2017-03-24,2047.78,2052.9,2036.3,2039.77,21233341858
809,2017-03-27,2034.1,2034.1,1997.92,2013.16,25919840323
810,2017-03-28,2016.95,2032.54,2010.92,2032.54,25069436844
811,2017-03-29,2032.49,2037.58,2013.13,2023.71,21501534788
812,2017-03-30,2025.0,2026.94,2012.07,2021.88,24820610557
813,2017-03-31,2021.16,2022.24,1992.95,1995.9,22730690796
814,2017-04-03,1998.79,2014.18,1992.67,2008.61,20591635070
815,2017-04-04,2007.9,2028.01,2005.61,2025.69,20589349584
816,2017-04-05,2028.71,2057.03,2028.12,2056.32,33005042734
817,2017-04-06,2052.05,2058.11,2043.42,2054.69,22710629637
818,2017-04-07,2046.78,2048.63,2010.92,2020.23,34870914776
819,2017-04-10,2017.75,2018.03,1965.58,1971.23,40058371369
820,2017-04-11,1969.12,1994.26,1965.8,1977.95,32506887352
